641,0,But their share of pre tax income increased nearly twice as much
642,0,Two women selling apples come up a dollar short What happened
643,0,You don t If you do you ll end up with a law suit on your hands
644,0,All the dead and injured were black except for one man of Indian descent
645,1,a man walked into a bar with a lump of asphalt under one arm and said to the bartender a whisky please and one for the road
646,1,i ve failed the mathematics test so many times i lost count
647,0,I came to office to make the state a safer place to live
648,0,Better be too credulous than too skeptical
649,1,juneau alaska it s up there next to canada yukon see it on a map so it s not just an aleutian
650,1,the model who joined the air force was a bombshell
651,0,They said they had stopped twice in Cuba for food
652,0,Many a little make a mickle
653,0,Rein in the horse at the edge of the cliff
654,1,the intelligent entrepreneur s idea for designing catapults meant that his boss was completely thrown
655,0,When somebody has enough to dress himself nicely he wants to change clothes every day
656,1,the stripper was getting tired of the same old thong and dance
657,1,i can t think of any kayak brands canoe
658,0,I think it s related to the need to be in control of one s life
659,0,Are you old enough to have sex No I don t think so
660,0,You don t but you can get an idea on the way she says things and the way she acts
661,1,he thinks octopi are creepy and he makes no bones about it
662,1,after getting pranked by his friends and getting hit with a basket aron knew they had a wickerd sense of humour
663,0,Because Panama is the country where the canal is located
664,1,did you hear about the frog who traced his family history to warsaw he was a tad polish
665,0,They re supposed to take the words at face value
666,0,check a pet rescue a lot of times they give dogs away
667,1,my mom asked me what kind cheese i wanted and i havarti made my decision
668,1,a man walked into a chimney store and asked how much for this one the salesman replied it s on the house
669,1,that convicted killer is calm today but by tomorrow he will be high strung
670,1,the lamb was cold because he lost his muttons
671,1,i used to have a pet leech it was attached to me
672,0,Deceiving a deceiver is no knavery
673,0,You are talking to one who would as much as possible rely on market forces Bush replied
674,0,She said she thought 50 or fewer students had been killed but that she would have to check before she could even give an estimate of the number
675,1,with hindsight i wouldn t have sat on that drawing pin
676,0,I am very creative so mine are done in a different design almost every week The link has my favorite design
677,0,I find that while some things are worse much is better
678,1,the bride s best friend is so proud she s practically made of honor
679,1,when all my electrical engineering friends at the baseball game did the wave it was almost like having a phased hooray
680,0,You don t have to meet real love It will come to you just in time
681,1,those building railways have to do a lot of tracking or their project will de rail
682,1,the young man quit dating the telephone operator because he felt disconnected besides she had too many hangups
683,0,There s very few on the road today but they are for sale out there he said
684,0,The old ox plows a straight furrow
685,0,Have sex in a garage while the car is running
686,0,didn t your mama teach you to make it from scratch
687,0,Do you think job candidates are willing to work for three months on a contract before being hired full time
688,1,yukon dream of living in the north but it isn t worth aleutian sleep about it
689,0,What does learn a page mean Do you mean read a page My best guess is coffee and lots of it
690,1,i only listen to waltzes 3 4 of the time
691,0,It may be ironic but the two things are not related
692,0,look for an owners manual on the manufacture s website
693,0,They weren t shotgun marriages because someone got pregnant although some of them were
694,1,i thought dating a tennis player would be a ball but it was just a racquet
695,1,the queen told the prince that he was a royal pain
696,1,greengrocers earn a meager celery come home beet and just want to read the pepper take a leek turnip the covers endive into bed
697,0,For many people buying a snow throwing machine is the answer
698,1,when just one prisoner working on a gang on a country road attempted to escape there was a chain reaction
699,1,i m not very versed in writing songs so i refrain from doing it
700,0,I take mine off as I enter the school and put it back on as I leave the door
701,0,In times of prosperity friends will be plenty In times of adversity not one in twenty
702,1,obituaries of those hanged in the old west used to be posted in the noose paper
703,1,i walked into this posh restaurant the prices were extortionate it was daylight snobbery
704,0,He said that when he went down to the university s main gate to see why his friends weren t being allowed in a group of Chinese attacked him
705,1,i know a rancher who has 100 head of cattle but he thought there were only 99 until he rounded them up
706,0,Every ass loves to hear himself bray
707,0,A dog won t forsake his master because of poverty a son never deserts his mother because of her homely appearance
708,0,He said she had been with the agency three years
709,0,Rare commodities are worth more than good
710,1,the fault line had a splitting headache
711,0,I told her I had an idea about two cities having an exchange program and the more we looked at it the more we liked it she says
712,0,if you feel right for each other if you feel happy no matter what
713,1,psychiatrists like kentucky freud chicken
714,0,there is no free ride everything has a cost one way or another
715,1,although i did not know the name of the boy who bumped his chin while playing a song in the children s handbell choir his face rang a bell
716,1,i like wool gathering for the shear joy of it
717,1,the dance club opened to rave reviews
718,1,the local baker was paying his staff based on a flourly rate
719,1,the land where movies are made is called reel estate
720,0,for you i get on the internet and ask people to do my work for me
721,1,the conductor lost his train of thought when the caboose derailed
722,1,he sold large bullets and acted like a real big shot
723,1,a glide path is a soar spot
724,1,the admiral s motto was do it schooner not later
725,1,the eastern potentate spent money as if it were emir drop in the bucket
726,0,be yourself be nice kind treat her like you want to be treated it s easy once you get the hang of it
727,0,I ve taken a drug test for five years in a row he said
728,0,do just like the high paid weather people do put your head out the window
729,1,i bought my wife a really cute bell ringer for the front door it was a door a bell
730,1,i simply must find a new podiatrist my podiatrist has developed such a callus attitude
731,0,We brought him aboard dried him out and gave him hot coffee he said and then forgot him
732,1,he put up a barn so his farm would be stable ized
733,1,when i questioned the livestock delivery company as to whether or not they could quickly move some donkeys they said they could haul ass
734,1,einstein developed a theory about space and it was about time too
735,1,i m going to the guillotine at dawn and my wife has already collected my severance pay
736,0,He that will to Cupar maun to Cupar
737,1,a stewed chef sat pie eyed as the crusty judge took his caraway a punnish mint a long thyme cumin
738,0,There is nothing that you can do if you have dried oil paint on your clothing
739,1,why did the banana go to the psychiatrist because it had a split personality
740,0,Since then it has traded in a relatively narrow range
741,0,He said he will keep the show on as long as they keep paying
742,0,A person with a bad name is already half hanged
743,0,But I say that ending the issue is not going to take as much time as it took till now
744,1,you want to clone yourself now wouldn t that be just like you
745,0,You wouldn t have to ask if you were in love
746,1,they called him the king of the dentists because he specialized in crowns
747,0,Man concocts a million schemes god knows but one
748,0,I don t have any comment on that she replied
749,0,I tried to joke about how these things could fly on one engine and glide down
750,1,he had trouble in his new job making tents and got himself into a flap
751,0,get together and make music check your local area to search for places you can gig
752,0,Don t get me wrong we ve had great years and done much together
753,1,laparoscopy shows insight
754,1,garbage collectors don t die they just kick the can
755,0,You can stick your hand in a warm glass of water before you go to bed Why do want diapers
756,0,Time and patience You just keep moving the squares up down or across until you ve solved it
757,1,when bottled water is cheap it s called a liquidation sale
758,1,why did the car cross the river with the boat it was a ford escort
759,1,the stock market crashes but viagra beats the flop
760,1,oh what a tangled web we weave on the internet
761,1,my favorite rapper is the easter bunny he s really in to hip hop
762,0,I think if you can spread the organs to more people that is what should be done
763,1,a woman who became queen considered it her crowning achievement
764,0,One joy shatters a hundred griefs
765,0,I really really don t know but good question and its probably expensive
766,1,last night i kept dreaming that i had written lord of the rings the wife said i d been tolkien in my sleep
767,1,a rise in mercury sometimes mars life on earth how else would nature planet
768,0,Better do a kindness near home than go far to burn incense
769,0,A thousand cups of wine do not suffice when true friends meet but half a sentence is too much when there is no meeting of minds
770,1,after the transvestite escaped from prison the only thing the police could tell the press was that she was still a broad
771,1,where do pancakes live in a flat
772,0,good question but I ll have to answer that a little bit later
773,0,all you do is keep taking lessons and enter in horse shows
774,1,i play all the chords bar one
775,0,It will be his third fishing or hunting trip since his election two months ago
776,0,Better go to heaven in rags than to hell in embroidery
777,0,I pulled the emergency exit handle and pulled out the lady next to me
778,0,We know we still have a long way to go but we ve come a long ways
779,0,try eating more carbs some people are just naturally thin though
780,1,i trained my dog to hunt for underground mushrooms but now he s more truffle than he s worth
781,0,Being a father I m more concerned about the world my daughter will grow up in so that comes out in the songs I write
782,1,let me give you the low down on extreme tunneling
783,1,the surgeon failed to repair his own ruptured pericardium because his heart just wasn t in it
784,0,Just buy American and you can save the time building it
785,0,It won t get wrinkled if you don t pack it a what to leave out list for those who want to travel light
786,1,forklift operators do not care for puns they find them unpalletable
787,1,yesterday i was on the computer i couldn t find the esc and i lost ctrl
788,1,financial advisers are paid to be right on the money
789,0,A little stone may upset a large cart
790,0,On the other hand business isn t there yet either
791,0,A gross belly does not produce a refined mind
792,0,I get up and walk to my office down the hall I save a lot on gas
793,0,If you pay peanuts you get monkeys
794,0,He claimed he s kept in a safe for the past few years
795,1,i didn t have the faintest idea as to why i passed out
796,0,A good plan today is better than a perfect plan tomorrow
797,0,He would think we were not doing enough she said
798,0,I never really wanted to give him up in the first place she said
799,0,I d feel even worse if I d never tried
800,0,The smaller the margin the greater the turnover
801,1,bauxite refining is a secret carefully guarded by the aluminati
802,1,he stared at his belly button so much he was promoted to navel officer
803,1,the trout got caught by the fisherman now he s in a boatload of trouble
804,0,They tell us where the gun that was used in the killing can be found
805,1,when i told them about how i escaped my pumpkin prison they said i was out of my gourd
806,1,he is an excellent soup maker you might say he is consomme professional
807,0,choose one with high cut legs to make you look taller
808,0,Only time will tell if that is best for patients
809,1,the contest for most skilled logger ended in a split decision
810,1,my grandfather manufactured waistcoats you might say he had a vested interest
811,1,the lights were too bright at the chinese restaurant so the manager decided to dim sum
812,1,eos is really sad she is dawn in the dumps
813,1,you will find leather in the middle of a bull market
814,1,to the flat dwellers finding a level playing field was a complex issue
815,0,If you share a man s wealth try to lessen his misfortune
816,1,i wanted to have dinner at a native american themed restaurant but i didn t have reservations
817,1,what do you get when you cross a snake and a plane a boeing constrictor
818,1,most airline food is pretty bad but their haggis is just plane offal
819,1,the landscaper was looking to improve his portfolio he was interested in hedge funds
820,1,the sum total of our national debt is some total
821,1,the proctologist reassured the patient that his condition could be rectified
822,0,just like you would a younger woman If she has any problems she ll let you know
823,1,i like elevators they let me say jokes on every level
824,1,at shoe stores they believe there s dignity in de feet
825,1,a german vegetarian drives a volks vegan
826,0,Some details of the contest are still to be worked out
827,0,Cover up the pot there s an eel in it
828,0,The man s name and condition were not immediately released
829,1,george bush and saddam hussein went to war over iraqoncilable differences
830,0,The car stopped the woman leaned into the open window and handed over some money
831,0,A lot of people have been helped even at this late stage of the game
832,1,why did the sleuth always carry an umbrella with him he had been told that it was mist defying
833,1,she sold freezers by making cold calls
834,0,Is it worth renting art to give a home a high end look before putting it on the market
835,0,The nail that sticks its head up is the one that gets hit
836,0,He that serves at the altar ought to live by the altar
837,1,he became an astronaut and had a blast
838,0,The most important thing is the will of the people
839,0,work from home or bring your son to work with you
840,0,It s like a tree that grows and grows and every year the fruit appears
841,1,let s talk about rights and lefts you re right so i left
842,1,the state police highway officer worked tirelessly in the heavy rain to assist a lady whose car was stuck in a ditch he was a real trooper
843,1,the vatican s supplier of duck eggs is elected by sacred balut
844,0,easy if you think sex act sex want sex and its all you think about
845,0,You had a life before you knew him and you will have a life after him Get on with your life
846,1,if you accidentally leave your fly down on a promising date does that count as a freudian zip
847,0,I believe that s where we re going to find some names
848,0,Take heed of enemies reconciled and of meat twice boiled
849,0,Marx is even willing to kick in a little extra
850,0,If there is a wave there must be a wind
851,1,when the statistics professor and the math professor wrote a cookbook together they called it pi a la mode
852,1,the journalist went to greece to see the ancient ruins and is now writing several columns about them
853,0,If you can t go over you must go under
854,1,an old lady once asked the dispatcher of a local trucking company if they could ship an antique mirror to her sister in toronto the dispatcher says i don t know madam i d have to look into it first
855,1,when buying a battery you should never have to charge it
856,1,a mountain is a hill with attitude
857,1,i ve never really known what i wanted to do in my later years but in the long run i want to take part in the boston marathon
858,0,Richter was arrested tried convicted and sentenced to 20 years in prison
859,0,How long can one human being keep taking that from another human being
860,1,i am presently employed said the gift wrapper
861,0,If you don t speculate you can t accumulate
862,1,people in medieval days were always hanging out by the gallows
863,1,my wife tells me i m a skeptic but i don t believe a word she says
864,0,I have a job a car and don t live off my parents
865,0,Give a beggar a bed and he ll repay you with a louse
866,1,outsourcing my favourite ketchup can not have been easy
867,0,It said the fire spread quickly through the old single story building
868,1,the trailer for the movie was produced without a hitch
869,0,Cream doesn t rise to the top it works its way up
870,1,what s the difference between a shaker and a quaker about two points on the richter scale
871,1,a flat rate is the monthly rent for an apartment
872,1,even though he contributes either the x or y chromosome when a father chooses the sex of his child it s just a sperm of the moment decision
873,0,Our passengers like us if nobody else our passengers like us
874,1,to golf at your favorite course may require a long drive
875,1,the gingerbread man thought he couldn t be caught until he met his baker
876,1,the father who worked as a baker was a real breadwinner
877,0,How do children hurt themselves at home They act like children
878,1,the incontinent scotsman had a wee accident
879,1,i don t know how to put on a helmet the whole idea goes right over my head
880,1,the defendant in a coffee theft trial refused to testify on the grounds that could incriminate him
881,0,But we don t know any more than that he said
882,1,if a restaurant isn t sweet to its chefs they might dessert
883,1,don t join dangerous cults practice safe sects
884,0,It will show the United States is not reaching that level either he said
885,1,with fronds like you who needs anemones
886,0,I am an illiterate and didn t understand what was going on
887,0,This animation shows the procedure of a heart bypass surgery
888,0,A smile will gain you ten more years of life
889,1,my girlfriend scares me so every time we go to dinner it s intimidating
890,1,britain is a wet place since the queen has had a long reign
891,0,Should a temporary wall in an apartment be taken down before a sale
892,1,i just bought a pair of bad frequency shoes i keep doppling over and my foot hertz
893,0,He comes with incense in one hand in the other a spear
894,0,I don t think that every flight attendant group goes through the situation is going to walk off
895,0,He gets angry and violent and that s the bottom line
896,1,i met a girl at an internet cafe but we didn t click
897,1,as the farmer passed the gorgeous woman he did everything he could to a tractor attention
898,1,the triangular computer monitor business was just a big pyramid screen
899,1,news of a coming flood was leaked
900,0,In his decision the judge with seven reasons gives only one in court
901,0,buzz off all your hair you ll never notice it was there
902,1,then there were some vermin who abandoned a porcelain basin that was mailing packages at the post office the rats were leaving the shipping sink
903,1,an arabian hostel offers bedouin breakfast
904,0,That s part of the fun in a sick little way
905,1,the hoarfrost that forms on a daycare center s windows is called nursery rime
906,0,No medicines can cure the vulgar man
907,0,Don t be too sweet lest you be eaten up don t be too bitter lest you be spewed out
908,0,We ll go on with a certain sense of hope and work at it
909,1,staying at the trendy new hotel was the inn thing to do
910,0,give your dog a treat every time he she does anything right that s how i trained my dog
911,0,Everyone speaks well of the bridge which carries him over
912,1,did you hear about the fight at a local laundromat a washing machine beat the crap out of a diaper
913,0,Is there anything people can eat or drink to cut the odds of mosquito bites
914,1,i was kicked out of math class for one too many infractions
915,1,the ex lumberjack will be sawly missed
916,0,try washing your hair with cold water believe me it works
917,0,just play with your self and make a game of it
918,0,No one s going to invite you to a pool party if you re just going to make a scene
919,0,It s against his religious convictions to rent on that basis
920,0,I don t know but you are a really cute guy
921,0,We only know it was picked up in Hungary he said
922,0,This was the most difficult book I have ever written he said
923,0,All you have to do is get people together and write songs and get a record deal and try not to get run over by fan girls
924,0,Go to the site below I did it It s great There is a whole community of us out there
925,1,a band of teenagers cruised past my neighbor s house and pelted it with rotten tomatoes police described it as a drive by fruiting
926,0,This I do know My father was not a monster
927,1,over the years elevators have had their fair share of ups and downs in terms of popularity but thankfully the idea has not been shafted
928,1,i like european food so i decided to russia over there because i was hungary after czech ing the menu i ordered turkey when i was finnished i told the waiter spain good but there is norway i could eat another bite
929,1,to find bargains go where the auction is
930,1,the diners were fully sated unaware that the wurst was yet to come
931,1,there was a big paddle sale at the boat store it was quite an oar deal
932,0,The church paid for the boy s burial he said
933,0,There will be no proof that she ever built a bomb or ever set a bomb
934,1,did gregor mendel ever win the nobel peas prize
935,1,he would promise to play golf but he didn t know how to follow through
936,1,when the aztec warrior was about to be punished severely he was so sad he was disheartened
937,0,We forced the front door and fire came right out he said
938,0,Why does the brain sometimes turn loved ones into strangers
939,1,the agreeable tennis umpire was generous to a fault
940,1,i have to give a speech on being a vegetarian and omnivorous about it
941,0,He said he came in at 4 a m another day and found too many already in line
942,1,the clerk had stickers everywhere there was even a price on her head
943,1,he folded and straightened the money because he wanted a tidy sum
944,0,First of all you need a fat bank account after that the possibilities of women are endless
945,0,At that time he went six hours and four minutes without knowing of the shooting
946,0,If you get up one more time than you fall you will make it through
947,1,why are all businessmen fat must be all the inflation
948,1,i don t like tops of stairs they always bring me down
949,0,New research shows that men and women feel more stressed out at home than when they are at work
950,0,when you figure that out let me know I have the same problem My husband lies about everything
951,1,the phone call interrupted my nap and i never did get the rest
952,1,if a dog was computer literate would his bark be worse than his byte
953,0,Covetousness is never satisfied till its mouth is filled with earth
954,1,when a guillotine executioner is layed off he gets severance
955,1,before he sold christmas trees he got himself spruced up
956,0,A bad word whispered will echo a hundred miles
957,0,Go to My Computer add or remove programs look for it and remove it
958,0,Police were seen beating two people trying to help an old woman who fell
959,1,my friend wants to dress like the queen of hearts for halloween i think i ll follow suit
960,0,Of a dead leopard we keep the skin of man his reputation
961,0,If you don t scale the mountain you can t view the plain
962,1,i wrote a song about small burrowing animals i decided it was time to gopher baroque
963,1,mr mushroom could never understand why he wasn t looked on as a real fun guy
964,0,The Supreme Court has not said when it will issue its decision
965,1,in some countries there is a lot of manuel labor
966,1,a waiters union representative is call the chop steward
967,1,some doting parents are son worshipers
968,1,the english teacher felt odd after being fired it was post grammatic stress disorder
969,1,partying saturday and sunday leaves me feeling weakened
970,1,most rules of thumb suck
971,1,last night i ate middle eastern food and this morning i falafel
972,0,Is that a real person throwing the football in an insurance commercial
973,1,my cavity wasn t fixed by my regular dentist but by a guy who was filling in
974,1,you can never rely on jigsaw puzzles they always end up going to pieces
975,0,we own a carpet cleaning company go to our website for some great tips Good luck
976,0,Make sure to be in with your equals if you re going to fall out with your superiors
977,1,if you need something done call an electrician they conduit
978,0,Happy people never count hours as they pass
979,1,the inventor of a hay baling machine made a bundle
980,1,when scissors were first invented they were on the cutting edge
981,0,I would rather have it that way than not have it at all
982,1,when socrates needed to buy food he went to the grocery stoa
983,0,He acts like he s in charge of the dogs
984,0,The innkeeper loves a drunkard but not for a son in law
985,1,my computer is so slow it hertz
986,1,i ve always pictured myself taking selfies
987,0,I guess we have to pay the price for it
988,1,my friends call me mesa because of my big butte
989,1,sign on a broken perfume bottle out of odor
990,0,Of course it is hard but the horse is not all the way out of the barn
991,0,She could have sold a house and been taking the money to a bank
992,0,Many books do not use up words many words do not use up thoughts
993,0,You can t change the way a person feels The chemistry is either there or it isn t
994,0,depends on the state you may have to re take the exam
995,0,Drive the car around with no oil If the light doesn t come on its broken
996,0,just become an a and care only about money if you do that you will be there
997,1,it s hard to wear your heart on your sleeve if all you own is tanktops
998,1,bridge tolls have increased significantly over a 5 year span
999,1,the weigh in at the sumo wrestling tournament was a large scale effort
1000,1,he was arrested for throwing bombs from a boat but they dropped the charges
1001,0,It is now your turn to sell it on a bargain shelf he wrote
1002,0,If someone had told my father he was coming to live in a country that would rule another nation he never would have come
1003,0,The fire was in the left engine but it remained in operation before the crash
1004,1,i got a great bargain the other day when i bought a forklift for half price it s amazing what you can pick up these days
1005,1,buying a cheap mouse could leave you with a squeak and a sad tale
1006,1,when asked what it takes to be a great cook the chef said that it boils down to beating the other chefs to the cutting edge recipes
1007,1,the chicken knew the first leg of his trip would take him to buffalo from there he would wing it
1008,1,when she made mario puzo s books required reading for her class she made him an author they couldn t refuse
1009,0,Misfortune is not that which can be avoided but that which cannot
1010,1,two florists got married it was an arranged marriage
1011,1,when he proposed to her she found it very engaging
1012,0,The three day vacation is his third hunting or fishing trip since the election but Bush said he has no plans for a winter White House here
1013,1,atom bombs dropped on coral islands took atoll on them
1014,0,He kept telling himself he had more to do in life
1015,1,i have always wanted to hand out carts at wal mart i cannot imagine a greeter job
1016,1,the baby peas were fresh and sweet but their fava was a has bean
1017,1,heavy drinkers put the quart before the hearse
1018,0,your socks go up to your shoulders then don t wear any at all i guess
1019,1,the constables held the boat thief at bay
1020,1,every november mark a member of mensa wishes his peers happy thinksgiving
1021,1,the aluminum foiled my plans
1022,1,there s a new song out to benefit underprivileged dervishes it s called we are the whirled
1023,0,When you re thirsty it s too late to think about digging a well
1024,0,The deal is so large that you would probably have to have more than one source of capital
1025,0,If you cannot get rid of the family skeleton You may as well make it dance
1026,0,A bad worker quarrels with his tools
1027,1,i relish the fact that you ve mustard the strength to ketchup to me
1028,1,the cost of the space program is astronomical
1029,0,i have the same problem some guys just tell me that some of these things can be intimidating to them you could have the same problem
1030,0,The fire was put out and no one was hurt
1031,1,if you lose your hearing is it ear replaceable
1032,1,if you have sticky buns you shouldn t put pants on
1033,1,where do fish buy cool clothes at albacore and fish
1034,0,There are a lot of problems in town in that some people want to see it grow and some don t
1035,0,In his position by doing what he s doing he will draw more attention to it
1036,1,old programmers never die they just can t c as well
1037,1,the evil molecule couldn t be prosecuted during the day so it had a nitrile instead
1038,0,I m very sorry but I guess you can t force love
1039,1,she said she wasn t pregnant but contractions speak louder then words
1040,0,To a bold man fortune holds out her hand
1041,0,Sweep in front of your own door
1042,0,He couldn t find a store bought boot to fit him
1043,0,Which of today s designs will stand the test of time
1044,1,i always believed my body was a prison for me i was right in biology i learnt they were made of cells
1045,0,The fighting died down early in the morning he said
1046,1,he recommended the restaurant to me and said he had no reservations
1047,0,A crisis is an opportunity riding the dangerous wind
1048,1,the seed company turfed out my idea for ready made lawn
1049,1,a hungry traveller stops at a monastery and is taken to the kitchens a brother is frying chips are you the friar he asks no i m the chip monk he replies
1050,1,the internet contains a large surfeit of information
1051,1,do people who live near a beach have sandy and wavy hair
1052,1,england doesn t have a kidney bank but it does have a liverpool
1053,0,A beautiful bird is the only kind we cage
1054,0,Give neither advice nor salt until you are asked for it
1055,1,is it true that several of the justices on the supreme court refer to their homes as legal pads
1056,0,Polish polish polish or take it to a repair shop
1057,1,food that goes rotten while being transported to the store is un pallet able
1058,1,low carb diets really go against the grain
1059,1,the elderly chef retired because his sage was showing
1060,1,what kind of flooring do alligator hunters use reptiles
1061,0,But the intelligence chief said I can t tell you when or how soon the case will be broken
1062,0,Don t squat with your spurs on
1063,0,If he has anything to tell us I m sure he ll tell us
1064,0,It s funny if we get 3 inches of snow up here but there s a foot in Boston it does us more good than the other way around
1065,1,spray paint sells for a good mark up
1066,0,As a result the station will not provide air time
1067,1,i have a high fidelity phone it can only call my wife s number
1068,0,If convicted he could be sentenced to life in prison
1069,0,The worse the passage the more welcome the port
1070,0,There are completely new problems for us the paper said
1071,0,A vacant mind is open to all suggestions as a hollow mountain returns all sounds
1072,1,a gossip is someone with a great sense of rumor
1073,1,the charges of the otolaryngologist was exorbitant i had to pay through the nose
1074,1,what did the guy say who needed the restroom when he found someone blocking him urine my way
1075,1,what do you call a spittoon in a wine bar grape expectorations
1076,0,I was paid to defend Brazil and not to sell perfume he said
1077,0,They were probably going to go to some field and see how big a hole they could make he said
1078,1,i used to be able to clap with just one hand but that was zen this is tao
1079,0,He painted a tiger but it turned out a dog
1080,0,I told him there s something there that s just not right
1081,1,in ancient times seagoing vessels were much more fuel efficient they got thousands of miles to the galleon
1082,0,We re not going to have any trouble at all
1083,1,when einstein rode home on a locomotive it was a good train of thought
1084,1,milk as the udder alternative has been heifer a long time
1085,0,When that failed he got back into the truck and started driving again police said
1086,0,All we ve really done is change it from one form to another
1087,0,I believe there s a lot of thinking about that time and America in general
1088,1,if you have too many scientists together how do you get iridium
1089,0,When he was 4 he and his family left for Cuba where he became a violinist
1090,1,the man was always leaving himself voicemail messages he was very self sendered
1091,0,I want to say I m ready to go let s go he said
1092,1,sign in an electrician s shop _ we will refuse you
1093,1,a mathematician that couldn t stop adding up recently went incremental
1094,1,are you willing tibet i ve never seen a yak
1095,0,I was going so fast I didn t have time to think about it
1096,1,eve showed up one morning wearing flowers instead of a fig leaf she was the first woman to wear bloomers
1097,1,greeks can t stay out late because they have a corfu
1098,1,correspondence citing farm machinery defects would be a deere john letter
1099,0,The players were very very excited before and during the game
1100,1,with only one piece of wood i tried to convince the fire to light by use of a monologue
1101,1,when asked to picture the perfect modern defensive weapon the claymore springs to mine
1102,1,the long shot was leading the kentucky derby but not furlong
1103,0,That it s a sign of danger especially in a kid
1104,1,in the french revolution to stay alive you really had to keep your head
1105,0,I ll not answer and see how confused you get You gotta know set yourself up for that my friend
1106,1,those selling mattresses have a soft sell in the spring
1107,1,bakers have a great knead to make bread
1108,1,a pharmacist gave the wrong prescription which was a bitter pill to swallow
1109,1,coins are mint to be
1110,1,does santa take his sleigh to his magic class or does he take a luge in
1111,1,i tried talking about our future but she just kept bringing up my past it was a tense conversation
1112,0,You walk in and it really makes you feel like Christmas
1113,0,Rivers and mountains may change human nature never
1114,1,what does a villain call his silverware weapons of mass digestion
1115,0,And when I found myself in the position to make others aware of that or at least try to I was delighted to do so
1116,0,To find the right person you have to be the right person Be a lovable person and true love will find you
1117,1,the plums for sale dried out so the profits were pruned
1118,0,I don think you truly forget but with time and getting busy in something enjoy Just live Day by Day promise it gets better
1119,1,what do you call a doctor who treats retired soldiers a veteran arian
1120,0,A scientist is trying to find out whether nuts have staying power as a healthy treat
1121,0,What should you see when you visit the city with children Some advice
1122,1,two cooks disagreed but decided to hash it over
1123,1,the gunman took a shot at new opportunities
1124,0,I feel pretty good now about the first and second quarters he added
1125,1,i probably have blind spots but i don t see them
1126,0,I m so excited to show off my beautiful bride to everyone
1127,1,as to alcohol sea captains harbor a love of port
1128,0,Make sure the back light isn t on for more than five seconds
1129,0,He said it took him two months to read it and then he decided to return it
1130,0,We re fools whether we dance or not so we might as well dance
1131,0,just go 4 it it does not matter what other people think
1132,1,her company distributes gift boxed cashews and she has a delivery guy that drives her nuts
1133,1,could another name for a tire factory be a tread mill
1134,0,The person who is tired will find time to sleep A person with a bad name is already half hanged
1135,1,the dead batteries were given out free of charge
1136,0,I believe that our Heavenly Father invented man because he was disappointed in the monkey
1137,0,It s time to pass it on to somebody else
1138,0,The other four jumped ship when it returned three hours later
1139,0,If you have any garlic you can feed it to it and it will help it
1140,1,i m just off to see my shrink hope to be back shortly
1141,0,It s not certain why those pupils are on the streets however
1142,1,my battery had an alkaline problem so it went to aa meetings
1143,1,tailors enjoy hanging out in internet fora as they are full of threads
1144,0,The do not step on grass sign is for people other than the owners
1145,1,a silk tie can make a winsome windsor
1146,0,But the other member was on balance either in the same place or not doing too well
1147,1,ponytails are coiffe drops
1148,1,the high priest was arrested on drug charges
1149,1,when the drill bit was invented it was a real turning point
1150,0,The family farm has a tough time holding its own in such an atmosphere
1151,0,Why is something like a bar of soap perhaps the greatest cheap medical fix of them all just not good enough for us anymore
1152,0,If you bow at all bow low
1153,1,tubal ligation can get knotty but lobotomy is a no brainer
1154,0,I can keep coming up with costumes but I can t take off any more clothes than I ve already taken off he said
1155,1,cryptographers make terrible drummers they just sit there fascinated by all the cymbals
1156,1,the president can t pass the bill because it s still incongruous
1157,0,He turned on two of our cars while we were trying to pursue him
1158,0,One written word is worth a thousand pieces of gold
1159,0,One tip Have more than just a mattress in the room
1160,0,You can always try using the internet as a source of information also or call your local area funeral homes for more information
1161,0,To get the answer you must first ask the question properly
1162,1,it has been discovered that sales of irons are decreasing
1163,1,i can harley wait to get my motorbike license
1164,1,what did one plant say to another what s stomata
1165,1,i always prayed before my trigonometry tests i was hoping for a sine from above
1166,0,You have to be really good at giving good advice Then go to college
1167,0,if you want a good friend then be a good friend
1168,1,in laws are merger acquisitions
1169,1,when his wife demanded that he give up polo he decided to chukker
1170,1,could modern submarines be the wave of the future
1171,1,when the dalmatian ran away he was spotted two blocks from home
1172,0,through the net though it would take alot of time i guess
1173,1,cashiers really know how to take charge
1174,0,If the doctor told me I didn t have to wear it anymore I d throw a party she said
1175,0,You can t sorry but move on and find the girl of your dreams she is out there and waiting
1176,1,you know prices are rising when you buy a winter jacket and even down is up
1177,0,That was the last I heard from the aircraft he said
1178,1,they argued about their vacation and finally stayed at the last resort
1179,0,It s a personal best it s me against me
1180,1,he kept an alarm clock in the back window of his car he was always ahead of his time
1181,0,Have a friend see if she is interested If so ask away Have fun
1182,0,Scholars talk books butchers talk pigs
1183,1,why do archers shoot arrows could it be they are trying to get a point across
1184,0,They are rights that all Americans should hope the Supreme Court will continue to hold in esteem
1185,1,as long as the imperial system is in place a ruler will be afoot
1186,0,Have you any Spanish Meaning Have you got any money
1187,0,A bridle for the tongue is a necessary piece of furniture
1188,0,If he has anything to tell us I m sure he ll tell us
1189,0,The only thing I wanted to know is if he would be in jail during that time
1190,0,Young people don t know what age is and old people forget what youth was
1191,1,if you get sick at the airport it could be a terminal illness
1192,0,But we just don t return people for that reason
1193,0,The poor man didn t really get to do what he wanted to do
